 Mobile Number  ,name, State  , Telephone  , City  , Email  , Telephone 2  , Country  , Address  , Website 
 9810206326 , Jovita Society,Delhi, 98102-06326 , New Delhi , jovitadelhi@gmail.com ,, India ," JOVITA C/4 97/2, Safdarjung Development Area, Hauz Khas, New Delhi", NO website is listed 
 9868987498 , Jss Prayas Society,Delhi, 011-27636181 , Delhi , arugrove@rediffmail.com ,, India , JSS Prayas EE Block. Jahangirpuri Delhi-110033, http://prayasonline.org
 9868020092 , Just Sampark Society,Delhi, 98680-20092 , Delhi , sampark.society@gmail.com ,, India ," B-112, mata wali gali, jouhry pur, gokulpuri. Delhi 94", http://justsampark.org
 9811704421 , Justice Unit Team Of Empowerment Society,Delhi, 011-22621860 , Delhi , jute.org@hotmail.com ,, India ," Justice Unit Team of Empowerment C-324, G/F, Mulla Colony, Gali No.-14, Harijan Basti, Gharoli Extn., Delhi-110096", http://www.juteindia.org
 09971627322 , Jyoti Kiran Jan Kalyan Vikas Sansthan Society,Delhi, 011-23582241 , New Delhi , rirasharma10@yahoo.com ,, India ," 3931,kaseruwalan, pahar ganj, new delhi", NO website is listed 
 9818725915 , Jyoti Sagar Shiksha Avom Jan Kalyan Samiti Society,Delhi, 011-22621730 , Delhi , jyotisagar852@yahoo.in ,, India ," A-852, G.D. colony, mayur vihar phase III, Delhi-110096", NO website is listed 
 09818725915 , Jyoti Sagar Shiksha Avom Jan Kalyan Samiti Society,Delhi, 011-98187259 , Delhi , jssajks_ngo@yahoo.in ,, India ," 18/416, TRILOK PURI, DELHI-110091", NO website is listed 
 09911981800 , Jyoti Samajik Sewa Sanstha Society,Delhi, 011-26785144 , Delhi , kumar.rkjha@gmail.com ,, India ," K-399/A, STREET NO. 6C, MAHIPALPUR EXTN, NEW DELHI- 110037", http://jiitworld.com
 9810333243 , Jyoti Shikha Welfare Society Society,Delhi, 011-22912402 , Delhi , jyotishikha35@yahoo.co.in ,, India , C-4/353 Yamuna Vihar Delhi 110053, NO website is listed 
 9811020348 , Jyoti Shiksha Evam Sanskriti Foundation Section 25 Company,Delhi, 011-28758361 , New Delhi , jyotishiksha@gmail.com ,, India ," 2ND FLOOR, 1626/33, NAIWALA, KAROL BAGH, NEW DELHI-110005", NO website is listed 
 9818497074 , Jyoti Welfare Society Society,Delhi, 011-22757624 , Delhi , jyoti.welfare.society@gmail.com ,, India , A-15 Acharya Niketan Mayur Vihar-I Delhi 110091, NO website is listed 
 9717111053 , Jyoti Women And Children Development Society Society,Delhi, 011-25083792 , Delhi , jwcds_office@yahoo.com ,, India ," WZ - 4A, Palam Village New Delhi - 110045", NO website is listed 
 09958183820 , Jyotiarts Society,Delhi, 011-27323519 , New Delhi , joti_arts1@yahoo.co.in ,, India ," H. No. 16/1544-E, Bapa Nagar, Arya Samaj Road, Karol Bagh, New Delhi-110005", NO website is listed 
 9971661871 , Jyotsna Shourie Dance Society Society,Delhi, 011-46048484 , New Delhi , jyotsna@shourie.net ,, India ," Jyotsna Shourie Dance Society. A 31 West End, New Delhi - 110021", http://thedancecentre.in
 09999979849 , Kaaryakshe Thram Society,Delhi, 011-45652378 , New Delhi , kaaryakshethram.org@gmail.com ,, India ," B-314,R.G.Complex, D.B.Gupta Road,Motia Khan, Paharganj, New-Delhi", NO website is listed 
 9990181606 , Kaizen Foundation Trust Trust,Delhi, 011-27042086 , New Delhi , kaizen1606@gmail.com ,, India ," A-1/426,427 Sector-6 Rohini Delhi-110085", NO website is listed 
 9868872466 , Kaksha Social Service Society Society,Delhi, 011-26108679 , Delhi , shrutidutt@yahoo.co.in ,, India ," Surya lok,124,c-8/2 lane, Central Avenue, Sainik Farms,New Delhi-110062", http://kaksha.org
 9911774307 , Kala Mandali Society,Delhi, 011-26108358 , New Delhi , kalamandalidelhi@gmail.com ,, India ," Secretary, Ground Floor, 25B, L Block, Saket, New Delhi - 110017", NO website is listed 
 9582474551 , Kalaashish Society,Delhi,India,, asavari_pawar@yahoo.com ,, India ," 35, Anand Lok, (Ground floor, Rear portion), New Delhi 110049", http://asavaripawar.com
 9811297361 , Kaladharmi Society,Delhi, 011-23716968 , Delhi , ritaganguly2000@yahoo.com , 9811297361 , India ," 1 LF, Safdar Hashmi Marg New Delhi 110001", NO website is listed 
 9013399092 , Kalahetu Society,Delhi, 011-27515253 , New Delhi , kalahetu@gmail.com ,, India ," Address House Num-26, sec-3 pocket-B/10 Rohini New DELHI 110085", http://kalahetu.com
 9810397931 , Kalaikoodam Komala Varadan Institute Of Art Society,Delhi, 011-26053341 , New Delhi , komalavaradan@gmail.com ,, India ," 44, Tuglakabad Institutional Area, New Delhi  110062", http://www.komalavaradan.com
 9810241130 , Kalakriti Foundation Society,Delhi, 011-22441433 , Delhi , Prashantk.sarkar@gmail.com , 9810241130 , India ," 130, Chitra Vihar Vikas Marg Delhi-110092", NO website is listed 
 09210319477 , Kalpataru Cultural Evolution Trust Trust,Delhi, 011-22440186 , Delhi , kalptaru_trust@rediffmail.com ,, India ," 87, first floor,gagan vihar extension Delhi 110051", NO website is listed 
 09312053122 , Kalptaru Charitable Trust Trust,Delhi, 011-22144600 , Delhi , kamalmehrotra@hotmail.com ,, India ," 20-A,D.D.A. Flat, Anand Vihar, Delhi-110092.", NO website is listed 
 9818255094 , Kalyankari Cycle Thela Samiti Delhi Society,Delhi, 011-32677927 , Delhi , kalyankaringo@gmail.com ,, India ," J-127, MAN SINGH MARKET MARKET, 3 PUSTA, KARTAR NAGAR, DELHI-110053", NO website is listed 
 09015152764 , Kamal Kant Memorial Trust Trust,Delhi, 011-25096863 , New Delhi , kkmtrust@gmail.com ,, India ," 565,Dhakshinayan,Plot No 19, sector 4 Dwarka New Delhi-10075", NO website is listed 
 9899819904 , Kamal Nayan Society,Delhi, 011-43192267 , New Delhi , kamalnayanngo@rediffmail.com ,, India ," E-175, Mangolpuri, New Delhi-110083", NO website is listed 
 8750099588 , Kanak Delhi Art Theatre Welfare Society Society,Delhi, 011-23381749 , Shahdara , kanak_theatre10@yahoo.com ,, India ," 525/43 Khera G.T. Road, Shahdara, Delhi 110095", http://kanaktheatre.com
 9818507746 , Kanak Foundation Society,Delhi, 011-65735370 , Delhi , kanakfoundation@gmail.com ,, India ," D-454, Gaki No.-1, Ashok Nagar", NO website is listed 
 8447493447 , Kanshiram Welfare Foundation Trust Trust,Delhi, 011-27634206 , Delhi , Kanshiramwelfarefoundation@gmail.com ,, India ," H.No-1359, Block-E, Ground Floor Jahangir Puri, North West Delhi 110033", NO website is listed 
 09350026685 , Karams Society,Delhi, 011-32618161 , New Delhi , karamsociety@gmail.com ,, India ," Sanyukta Kesharwani, K-6 Mahanadi Ext. IGNOU Housing Complex Maidan Garhi- New Delhi 110068", http://www.academician.co.in
 09958681333 , Karan Sharma Social Welfare Society Society,Delhi, 011-45622660 , New Delhi , ksswsociety@gmail.com ,, India , 433 sector 18 B Dwarka110091, http://kssocialwelfaresociety.com
 09899278909 , Karmangini Chanoumukhi Mahila Vikas Association Society,Delhi, 011-28343423 , New Delhi , karmangini@ymail.com ,, India , d 93 karam pura 110015, NO website is listed 
 9213720020 , Karmayogis Ociet Society,Delhi, 0744-2385127 , Delhi , karmayogisociet@gmail.com ,, India ," A-1/7, CH. YADRAM MARKET, A-BLOCK GAMRI EXTN. DELHI-110053", NO website is listed 
 9810172081 , Karol Bagh Uthan Sangh Society,Delhi, 011-46241110 , New Delhi , akm_impact)utsav@yahoo.co.in ,, India , 6A/52 W.E.A.KAROL BAGH NEW DELHI-5, NO website is listed 
 9873352701 , Karolbagh Bangiya Samsad Society,Delhi, 011-25781578 , New Delhi , kbbs_newdelhi@yahoo.co.in ,, India ," 3A/61-66, W.E.A., Karolbagh, New Delhi 110005", http://karolbaghbangiyasamsad.com
 9910190333 , Kartavya Welfare Society Society,Delhi, 011-99101903 , Delhi , achieversinfo@yahoo.com ,, India ," CC-73, SHALIMAR BAGH, NEW DELHI-110052", NO website is listed 
 09891101787 , Karthikeyan Shiksha Samiti Society,Delhi, 011-25890670 , Nct Of Delhi , mukesh.tyagi73@yahoo.co.in , 09891101787 , India ," B-1/13, Hastsal Vihar, UttamNagar New Delhi 110059", NO website is listed 
 9891435857 , Karuna Charitable Trust Trust,Delhi, 091-64170511 , Delhi , karunacharitabletrust@yahoo.com ,, India , 60-B Ram Nagar Near new layal pur delhi - 110051, NO website is listed 
 9810156225 , Karuna Prem Society,Delhi, 011-27832174 , Delhi , sangeeta.karunaprem.tr@gmail.com ,, India ," Karuna Prem Patliputra Nursing Home 7,Samaypur Delhi - 110042", http://www.karunaprem.org
 09810691402 , Karwan Samaj Sewa Sanstha Society,Delhi, 0120-4557717 , New Delhi , karwan2001@gmail.com ,, India ," Chamber No.- F-722, Karkardooma Courts, New Delhi-110032", NO website is listed 
 9910970595 , Kasheer Foundation Society,Delhi, 011-26852551 , Delhi , pankajbhan@hotmail.com ,, India ," D-61, Gulmohar Park, New Delhi-110049", NO website is listed 
 9810979482 , Kashmir Education Culture And Science Society Society,Delhi, 011-26231970 , New Delhi , bbdhar@akcgroup.com ,, India ," Prof B.B. Dhar President Kashmir Education, Culture and Science Society (Regd.) D-20, Pamposh Enclave", http://www.kecss.org
 9810625826 , Kashmiripa Nditsunite Dforum Society,Delhi, 011-22811996 , Delhi , rameshpeer@hotmail.com ,, India ," Vikas Complex:3rd Floor, Vir Savarkar Block,Vikas Marg,Sharkarpur,Delhi Pin- 100092", NO website is listed 
 9958680028 , Kashyap Educational And Welfare Association Society,Delhi, 011-11111111 , New Delhi , cpsinghkashyap@yahoo.co.in ,, India ," J-I/104/8, SANGAM VIHAR, NEW DELHI-110062", NO website is listed 
 9891855970 , Kathak Disha Society,Delhi, 011-98914797 , Delhi , kathakdisha@ymail.com ,, India ," RZ-98 mahindra park ,c1 janak puri new delhi-110059", NO website is listed 
 9899155255 , Kautilya Foundation Society,Delhi, 011-22710663 , Delhi , rajesh.kesari@gmail.com ,, India ," B-294 New Ashok Nagar, opp. East End Appts.near New Ashok Nagar metro station,Delhi 110096", NO website is listed 
 09716865133 , Kawish Welfare Society Society,Delhi, 011-64637114 , Delhi , kawishngo@yahoo.com ,, India ," D -96, Abul Fazal Enclave part -2, Shaheen Bagh Jamia Nagar New Delhi - 110025", NO website is listed 
 9718394205 , Kcj Higher Education Trust Trust,Delhi, 011-22044587 , Delhi , kcjhetrust@yahoo.com ,, India ," KCJ HIGHER EDUCATION TRUST H-48, STREET NO-3, VIKAS MARG NEAR STATE BANK OF HYDERABAD LAXMI NAGAR DELHI-110092, INDIA", NO website is listed 
 07742000100 , Keep Planting Foundation Trust,Delhi, 98290-99649 , New Delhi , info@keepplanting.com , 07742000100 , India ," Keep Planting Foundation C/o Bhuvnesh Nama Regd. Off. : 29, Masjid Lane, Jungpura, Bhogal, New Delhi-110014 Postal Address : E-9,10, New Light Colony", http://keepplanting.com
 9975327900 , Kendriya Shikshan Avam Tantra Prashikshan Samiti Society,Delhi, 0233-2265944 , Delhi , ccettonlineexam@gmail.com ,, India , Sec. Navinkumar Arora 12/D Pocket C Mayur Vihar Phase III Delhi -91, http://www.ccett.in
 09811204487 , Kerala Development Society Society,Delhi, 011-25126820 , New Delhi , kdsdelhi@sify.com ,, India ," Kerala Development Society EA-9, Maya Enclave Hari Nagar New Delhi - 110064", http://www.kdsonline.org
 9953040867 , Kevcol Social Society Society,Delhi, 011-25358190 , New Delhi , drishtiforall@gmail.com ,, India , house no. 1112 gali no 6 main pusta road kartar nagar, NO website is listed 
 09818614931 , Kgn Avon Foundation Society,Delhi, 011-26644230 , New Delhi , kgnavonfoundation@gmail.com ,, India ," 1061-B-12, Ward No. 7, Mehrauli, New Delhi, 110030", http://kgnaf.org
 9871724318 , Khairul Uloom Educational Trust Trust,Delhi, 011-27537188 , Delhi , faiz.delhi@gmail.com ,, India ," A-955, Budh Vihar, Phase-2, Rithala Road, Near Pocket 11 A, Sector-23, Rohini, New Delhi - 110086", NO website is listed 
 9953083804 , Khakashan Educational And Charitable Society Society,Delhi, 011-22176989 , Delhi , kahkashan.society@gmail.com ,, India ," Street No 30, Tagore Marg, Jaffrabad,Delhi-110053", NO website is listed 
 9871724318 , Khairul Uloom Educational Trust Trust,Delhi, 011-27537188 , Delhi , faiz.delhi@gmail.com ,, India ," A-955, Budh Vihar, Phase-2, Rithala Road, Near Pocket 11 A, Sector-23, Rohini, New Delhi - 110086", NO website is listed 
 9953083804 , Khakashan Educational And Charitable Society Society,Delhi, 011-22176989 , Delhi , kahkashan.society@gmail.com ,, India ," Street No 30, Tagore Marg, Jaffrabad,Delhi-110053", NO website is listed 
 09868010950 , Kishore Foundation Trust,Delhi, 011-26914943 , South Delhi , kishorefoundation@yahoo.co.in ,, India ," 46, Masih Garh, PO: New Friends Colony Community Center, New Delhi 110025", NO website is listed 
 9891177869 , Knowledge And Resource Adaption Society Society,Delhi, 011-26917108 , New Delhi , support.kara@hotmail.com ,, India ," F-16, Shaheen Bagh, Jamia Nagar New Delhi - 110025", http://www.mykara.in
 9871298761 , Knowledge Awareness Research And Management Society,Delhi, 011-27316847 , Delhi , bljoshikaram@gmail.com , 9871298761 , India ," B L Joshi, Chairperson AD, 38-B, Power Aprt, Pitampura, Delhi-110088 India", NO website is listed 
 9268350990 , Kohinoor Educational And Sports Society Society,Delhi, 011-65043157 , Delhi , keass2007@gmail.com ,, India ," H.o No 346, V.P.O Jaunti Delhi 110081", NO website is listed 
 9212782730 , Koman Human Welfare Foundation Society,Delhi, 011-65575927 , Delhi , khwfoundation@rediffmail.com ,, India ," A-10, Shanti Marg, Flat No-1, Third Floor, Mandawali, Delhi -110092", http://khwfoundation2009.blogspot.com
 09999907554 , Konserve Bhaav Society,Delhi, 011-23647218 , Delhi , konservebhaav@gmail.com ,, India ," L-212, Shastri Nagar, Delhi-110052", NO website is listed 
 8860929578 , Kops Foundation Section 25 Company,Delhi, 011-65179578 , New Delh , kopsfoundation@gmail.com ,, India ," KOPS Foundation 403, 4th Floor, Nipun Tower, Plot No 15 Community Centre, Karkardooma,", http://www.kopsworld.com
 8800574154 , Korrade Association Section 25 Company,Delhi, 011-22620158 , Delhi , korrade.services@gmail.com ,, India ," 293/1, 3rd Floor, Hari Nagar Ashram, Delhi", http://www.korrade.com
 09250121994 , Koshish For Special People Society,Delhi, 011-22188408 , Delhi , koshish4specialpeople@yahoo.in ,, India ," C/276,street no-12, Near Sanatan dharam mandir", http://koshish4specialpeople.webs.com
 9650226965 , Koshish Social Reformative Organisation Society,Delhi,India,, info-koshishorg@in.com ,, India , M-416 Street No.9 New Raja Puri Uttam Nagar New Delhi 110059, NO website is listed 
 9891910281 , Koshish The Society For Advancement Of Computer Education Society,Delhi, 011-26841261 , New Delhi , koshish1704@gmail.com ,, India ," 76 A/1 , Okhla Main Bazar , Jamia Nagar", NO website is listed 
 09818998747 , Kri Foundation Trust,Delhi, 011-26494234 , New Delhi , officeofkrifoundation.1@gmail.com ,, India ," S6-DDA Flats, Block A - 1, Panchsheel Enclave, New Delhi- 110016", http://www.KriFoundation.com
 9211493034 , Krishanvih Arvikasman Ch Society,Delhi, 011-92114930 , Delhi , krishanviharvikasmanch@gmail.com ,, India , c-1/119 Krishan Vihar Delhi-110086, NO website is listed 
 9810160577 , Krishna Foundation Society,Delhi, 011-43025270 , Delhi , krishnafoundation@rediffmail.com , 011-22094133 , India , 24 KALLOL APARTMENT 35 I P EXTENSION PATPARGANJ DELHI 110092, http://www.krishnafoundationindia.org
 9810138020 , Krishna Prerna Charitable Trust Trust,Delhi, 011-29247441 , New Delhi , raasrang@gmail.com ,, India ," 205, Building A-13, Kailash Colony", http://krishnaprerna.in
 9810199391 , Krishna Soni Charitable Trust Trust,Delhi, 011-22097134 , Delhi , krishnasonictrust@gmail.com ,, India , B - 77 LANE 12 WEST AZAD NAGAR DELHI 51, NO website is listed 
 9810271122 , Kriti Foundation Trust,Delhi, 011-28041286 , Delhi , kritifoundation@gmail.com ,, India ," 251-B, Sector-19, Amberhai, Dwarka, New Delhi-110075", http://www.kritifoundation.co.cc
 9810343920 , Kriti Special School For Spastic Children Society,Delhi, 011-25105154 , Delhi , goelmetal@sify.com ,, India ," BASTI VIKAS KENDER, PREMSUKH MARG , PEERAGARHI ROAD, JAWALAPURI, DELHI-110087", NO website is listed 
 9810881625 , Kritsankalp Welfair Socitey Society,Delhi, 011-65181112 , Delhi , kritsankalpa@gmail.com ,, India ," k13/14, vandana vihar, nagloi,delhi, 110041", http://www.kritsankalp.org
 9213165865 , Kritsankalp Welfare Society Society,Delhi, 98108-81625 , Delhi , bkjha@kritsankalp.org ,, India ," D445, Avantika, Rohini Sec -1, New Delhi  110085 Mob :9810881625, 9136681625 E-mail : bkjha.kritsankalp.org kritsankalpa@gmail.com", http://www.kritsankalp.org
 08285537969 , Kshipra Educational And Rural Development Society Society,Delhi, 011-26191919 , Delhi , kshiprasociety@gmail.com ,, India ," A-26B, 3rd Floor, Joshi Colony, IP Extension, Delhi-110092", NO website is listed 
 9810824194 , Kshitij Society,Delhi, 011-22733228 , Delhi , kshitij.t.group@gmail.com ,, India ," A-9, Swati Complex, 3rd Floor, Acharya Niketan, Mayur Vihar, Phase - I, Delhi - 91", http://kshitijtheatregroup.com
 9810824194 , Kshitij Delhi Society,Delhi, 011-22733228 , Delhi , kshitij.t.group@sify.com ,, India ," A-9, Swati Complex, 3rd floor, Acharya Niketan, Mayur Vihar, Phase - I, Delhi - 91", http://www.kshitijtheatregroup.com
 9811337892 , Kshitiz Educational Cultural And Social Welfare Society Cooperative Society,Delhi, 011-28530458 , New Delhi , palka_cya@yahoo.co.in ,, India , 541-542 LIG FLATS HASTSAL UTTAM NAGAR NEW DELHI-110018, NO website is listed 
 09810233037 , Kumayutech Nicaleduca Tioandsoci Alwelfares Ocietyofin Dia Society,Delhi, 011-23241874 , Newdelhi , s_ktes@yahoo.co.in , 09810233037 , India , 3749KuchapermanandderyaganjnewDelhi110002, http://k-societyofindia.org
 9811456949 , Kumud Diwan Foundation Of Classical Music And Dance Trust,Delhi, 011-46047507 , Delhi , kumuddiwan@rediffmail.com ,, India ," 408/5A/5, Upper Anand Parbat, Street Number 4, New Delhi-110005", http://banarasthumridiva.com
 9810332497 , Kundan Lal Shanti Sewa Samiti Trust,Delhi, 011-22774243 , Delhi , kundanlalshantisewasamiti@gmail.com ,, India , BLOCK.NO 3 HOUSE.NO-2 KHICHRIPUR DELHI 110091, NO website is listed 
 9213419717 , Kusum Vikas Kendra Society,Delhi, 011-26257913 , Delhi , rakeshkr96@gmail.com ,, India ," A-611, GALI NO. 13, MANDOLI EXTENTION, NEAR CHHOTI MASZID, DELHI -93", NO website is listed 
 9811067685 , Lady Foundation Society,Delhi, 011-26786165 , New Delhi , ladyfoundation@ymail.com ,, India ," L-273/9,MAHIPALPUR,NEW DELHI", http://www.ladyfoundation.com
 9650440526 , Lakshay Educational And Welfare Society And Journalist Association Society,Delhi, 011-64643248 , Delhi , shobhit_like@rediffmail.com ,, India ," HOUSE NO.62, 2ND FLOOR, ARAM PARK, KRISHNA NAGAR, DELHI - 110051", NO website is listed 
 09818180210 , Lakshay Vocational Training And Educational Society For Mentally Disabled Children Society,Delhi, 011-25593826 , New Delhi , lakshaysociety@indiatimes.com ,, India , C5A/110 Ground Floor Janak Puri New Delhi-110058, http://lakshay.org
